tweet_id,date_created,IATA_CODE,text,AIRLINE NAME,sentiment,day_of_week
569556860652675072,2015-02-22,DL,"@jetblue, it would be nice if the app would actually inform you that a flight is delayed.",Delta,positive,Sunday
569554776611901440,2015-02-22,DL,His name is Enzo ð RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,Delta,positive,Sunday
569554727572099072,2015-02-22,DL,"@JetBlue I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",Delta,negative,Sunday
569554300495462400,2015-02-22,DL,@JetBlue Flight 136 departed Phoenix at 1:30 am,Delta,neutral,Sunday
569552658010210305,2015-02-22,DL,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.,Delta,positive,Sunday
569552552297041920,2015-02-22,DL,@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,Delta,negative,Sunday
569550230376423424,2015-02-22,DL,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU,Delta,positive,Sunday
569549922569224192,2015-02-22,DL,"@JetBlue, your hold music sucks.",Delta,negative,Sunday
569548726265470976,2015-02-22,DL,@JetBlue Customer of the year? http://t.co/epqqONHO2H,Delta,neutral,Sunday
569548188375326721,2015-02-22,DL,"@JetBlue JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",Delta,negative,Sunday
569547458520469505,2015-02-22,DL,@JetBlue no excuse though for 3 gate changes though.,Delta,negative,Sunday
569547374454050816,2015-02-22,DL,"@JetBlue if someone had bothered to inform us that the airport closed, that would have helped.",Delta,negative,Sunday
569546763297796096,2015-02-22,DL,@JetBlue get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?,Delta,negative,Sunday
569545323657494528,2015-02-22,DL,@JetBlue nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.,Delta,neutral,Sunday
569543615862722561,2015-02-22,DL,@JetBlue thank you. We are finally at the gate.,Delta,positive,Sunday
569543457452064768,2015-02-22,DL,@JetBlue flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works,Delta,positive,Sunday
569543012914565126,2015-02-22,DL,@JetBlue @CookJaycook123 the only update we get is that they have no idea when we will get an update. Way to go. #hopeless,Delta,negative,Sunday
569542909533384707,2015-02-22,DL,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,Delta,neutral,Sunday
569542385627230208,2015-02-22,DL,@JetBlue don't I always?,Delta,neutral,Sunday
569542242983124992,2015-02-22,DL,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,Delta,positive,Sunday
569542052259766272,2015-02-22,DL,"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",Delta,negative,Sunday
569541545029804034,2015-02-22,DL,"@JetBlue waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!",Delta,positive,Sunday
569541478244089857,2015-02-22,DL,@JetBlue too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.,Delta,negative,Sunday
569541336224927744,2015-02-22,DL,@JetBlue thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE,Delta,positive,Sunday
569541328289165312,2015-02-22,DL,@JetBlue letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,Delta,positive,Sunday
569540050821763072,2015-02-22,DL,@JetBlue they were amazing and thank you!,Delta,positive,Sunday
569539928129818624,2015-02-22,DL,"@JetBlue and have empty ""help"" desks",Delta,negative,Sunday
569539746348675073,2015-02-22,DL,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",Delta,negative,Sunday
569539287118692352,2015-02-22,DL,@JetBlue according to jfk plenty of planes are landing. No problem there,Delta,negative,Sunday
569539111222190081,2015-02-22,DL,@JetBlue when will the system be up and running?,Delta,neutral,Sunday
569538840735703040,2015-02-22,DL,@JetBlue Thanks for the THIRD gate change http://t.co/UfBdr5AxeO,Delta,positive,Sunday
569538135916351489,2015-02-22,DL,â@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)â Your welcome! Not on this flight. It was a quickie;),Delta,positive,Sunday
569538127016144896,2015-02-22,DL,@JetBlue Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again,Delta,positive,Sunday
569538002025779200,2015-02-22,DL,@JetBlue 795 to Austin,Delta,neutral,Sunday
569537388986421249,2015-02-22,DL,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",Delta,positive,Sunday
569536910990950401,2015-02-22,DL,@JetBlue what happened to our plane meant to leave @ 830? Why do we have to wait for 1 from buffalo? Seems organizational error not weather.,Delta,negative,Sunday
569535821486952448,2015-02-22,DL,"@JetBlue where is the ""award winning service""?",Delta,positive,Sunday
569535647704354816,2015-02-22,DL,@JetBlue really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,Delta,negative,Sunday
569535236884664320,2015-02-22,DL,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,Delta,neutral,Sunday
569535203888271361,2015-02-22,DL,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,Delta,positive,Sunday
569534889055395841,2015-02-22,DL,@JetBlue u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask http://t.co/DPX3yoGTEj,Delta,negative,Sunday
569533875308916736,2015-02-22,DL,@JetBlue they are now being sent off the plane? Does anyone at JetBlue have a clue?,Delta,neutral,Sunday
569533648367722496,2015-02-22,DL,"@JetBlue unfortunately I was so startled and rushed, I didn't get the name, but will provide a description in my expanded email.  Thank you",Delta,positive,Sunday
569533479362408448,2015-02-22,DL,@JetBlue your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!,Delta,positive,Sunday
569533394025099265,2015-02-22,DL,@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,Delta,positive,Sunday
569533355248766976,2015-02-22,DL,@JetBlue BOS. Everything current now. Thanks for the follow up,Delta,positive,Sunday
569533328396832768,2015-02-22,DL,@JetBlue it's sunny and gorgeous in ny actually. What's the real reason?,Delta,positive,Sunday
569533098402009088,2015-02-22,DL,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG,Delta,positive,Sunday
569532566610571265,2015-02-22,DL,@JetBlue things happen it's ok just wish I was on the beach and not in the airport,Delta,positive,Sunday
569531924219191296,2015-02-22,DL,"@JetBlue it's been 3 hours, why have you not sent the plane from the hangar for flight 1533 at JFK? This is absolutely ridiculous.",Delta,negative,Sunday
569531651732217857,2015-02-22,DL,@JetBlue any idea when the flight will actually take off?,Delta,neutral,Sunday
569530599129501696,2015-02-22,DL,@JetBlue I love #JetBlue ! #FlyFi when will we be able to charge our devices on domestic #A320 flights?! Thanks! http://t.co/obqIro1bUJ,Delta,positive,Sunday
569530195306258432,2015-02-22,DL,@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.,Delta,positive,Sunday
569530159247826944,2015-02-22,DL,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks,Delta,positive,Sunday
569529242893090816,2015-02-22,DL,@JetBlue what's the delay if the system isn't down?,Delta,negative,Sunday
569529128585555968,2015-02-22,DL,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,Delta,negative,Sunday
569529020892651521,2015-02-22,DL,@JetBlue don't think any1 rly knows what's goin on. supposed 2 leave at 8:30a then 9a then 9:30a then 10a then 11a then 11:30a. Now 12,Delta,negative,Sunday
569528694613671936,2015-02-22,DL,@JetBlue That is not very gracious of @jetblue to tell me where I can go BUY water or a snack when our flight is delayed over 3 hours.,Delta,negative,Sunday
569528451339673600,2015-02-22,DL,@JetBlue and ask she load the bag for my flight,Delta,neutral,Sunday
569528351364292608,2015-02-22,DL,"@JetBlue after applying my new tag, she left my bag on the ground rather than loading on the conveyer belt..I had to walk back 50 yards",Delta,neutral,Sunday
569528083755237376,2015-02-22,DL,@JetBlue get flight 16 into the air,Delta,neutral,Sunday
569527951831666688,2015-02-22,DL,@JetBlue That's not weather reLate Flightd.  You are just being nice and blaming the weather.  Airport just wasn't prepared. Investigation time.,Delta,negative,Sunday
569527848131637248,2015-02-22,DL,"@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU",Delta,neutral,Sunday
569527641025306624,2015-02-22,DL,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse,Delta,positive,Sunday
569527586960711681,2015-02-22,DL,"@JetBlue then this agent demanded I remove my old luggage tag, every other airport the JB agent politely handles it",Delta,negative,Sunday
569527183825182720,2015-02-22,DL,@JetBlue I'm also a mosaic customer and fly jet blue ALOT....,Delta,neutral,Sunday
569526960268963840,2015-02-22,DL,@JetBlue It's not so much the delays as the fact that the flight is still coming up as on time on your app. Just give us an honest estimate,Delta,positive,Sunday
569526894028197888,2015-02-22,DL,@JetBlue she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight,Delta,neutral,Sunday
569526559012495361,2015-02-22,DL,@JetBlue #489. Flight #589 is departing before we even board,Delta,neutral,Sunday
569526493023498240,2015-02-22,DL,@JetBlue I knew there was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job,Delta,positive,Sunday
569526458529349632,2015-02-22,DL,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",Delta,negative,Sunday
569526325255364609,2015-02-22,DL,@JetBlue it's only because I'm wearing #TrueBlueColors!,Delta,neutral,Sunday
569525974284558338,2015-02-22,DL,@JetBlue flight16?,Delta,neutral,Sunday
569525875860905984,2015-02-22,DL,@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,Delta,positive,Sunday
569525684864983041,2015-02-22,DL,"@JetBlue When it's 30 mins past scheduled time w/ no departure in sight a flight no longer qualifies as ""on time"" #updateyourwebsite #489",Delta,negative,Sunday
569525641759993856,2015-02-22,DL,@JetBlue whatever your lil #mint heart desires! http://t.co/WmX12F33ZC,Delta,neutral,Sunday
569525452081111041,2015-02-22,DL,@JetBlue how can your entire system go down? No IT? Really?,Delta,negative,Sunday
569525270907981825,2015-02-22,DL,@JetBlue Appreciate the heads up at 10:45 that my 11am flight was delayed bc the crew is stuck in Boston #communicationFAIL #dobetterJetBlue,Delta,negative,Sunday
569524310186061824,2015-02-22,DL,@JetBlue seriously? System down? No IT?,Delta,negative,Sunday
569524116769914882,2015-02-22,DL,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",Delta,positive,Sunday
569522879764807680,2015-02-22,DL,"@JetBlue just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston",Delta,negative,Sunday
569522767868989440,2015-02-22,DL,"@JetBlue flt1533 to Carta what is goin on?! 1st told plane coming from hangar, then gate change, now no one knows wat plane we're getting on",Delta,negative,Sunday
569522690261950464,2015-02-22,DL,@JetBlue have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clothes?,Delta,positive,Sunday
569521778797744128,2015-02-22,DL,@JetBlue got it. thanks the quick reply.,Delta,positive,Sunday
569520477351383040,2015-02-22,DL,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?,Delta,neutral,Sunday
569519860994203648,2015-02-22,DL,@JetBlue your app needs updating. Says my flight is on time when we are well past boarding time with 2hr delay http://t.co/BTvpxTZJu0,Delta,negative,Sunday
569519571314589696,2015-02-22,DL,@JetBlue do bags still fly free or have you started charging? thanks!,Delta,positive,Sunday
569517479296409600,2015-02-22,DL,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,Delta,positive,Sunday
569516908195815425,2015-02-22,DL,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed.",Delta,positive,Sunday
569514902748061696,2015-02-22,DL,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,Delta,neutral,Sunday
